floor_area_pressure,long_item_share,cubic_item_share
0.614,0.0,0.5
1.0506666666666666,0.0,0.26666666666666666
1.0113333333333334,0.0,0.21428571428571427
0.6266666666666667,0.0,0.2222222222222222
0.886,0.0,0.6
0.292,0.0,0.6666666666666666
1.0846666666666667,0.0,0.5384615384615384
0.31666666666666665,0.0,0.25
0.5953333333333334,0.0,0.2857142857142857
0.604,0.0,0.125
0.8726666666666667,0.0,0.2727272727272727
0.9793333333333333,0.0,0.38461538461538464
0.6873333333333334,0.0,0.0
0.762,0.0,0.6666666666666666
0.8953333333333333,0.0,0.23076923076923078
0.5726666666666667,0.0,0.125
0.682,0.0,0.1
0.496,0.0,0.6666666666666666
0.622,0.0,0.7142857142857143
1.2013333333333334,0.0,0.23529411764705882
0.808,0.0,0.36363636363636365
0.44466666666666665,0.0,0.16666666666666666
1.0126666666666666,0.0,0.2857142857142857
0.548,0.0,0.375
0.9326666666666666,0.0,0.3333333333333333
0.58,0.0,0.5714285714285714
0.8493333333333334,0.0,0.25
0.7906666666666666,0.0,0.2
0.7993333333333333,0.0,0.09090909090909091
0.7873333333333333,0.0,0.5
0.8266666666666667,0.0,0.2727272727272727
0.8566666666666667,0.0,0.2727272727272727
0.8166666666666667,0.0,0.4
0.8993333333333333,0.0,0.16666666666666666
0.8626666666666667,0.0,0.7
0.8173333333333334,0.0,0.2727272727272727
0.8433333333333334,0.0,0.36363636363636365
0.8853333333333333,0.0,0.25
0.8026666666666666,0.0,0.5454545454545454
0.8446666666666667,0.0,0.18181818181818182
0.862,0.0,0.23076923076923078
1.4046666666666667,0.0,0.4117647058823529
0.706,0.0,0.2
1.04,0.0,0.21428571428571427
0.9046666666666666,0.0,0.25
0.716,0.0,0.3333333333333333
0.34,0.0,0.5
0.228,0.0,0.3333333333333333
0.344,0.0,0.2
1.108,0.0,0.46153846153846156
0.5773333333333334,0.0,0.125
0.994,0.0,0.38461538461538464
0.9793333333333333,0.0,0.15384615384615385
0.896,0.0,0.2727272727272727
0.882,0.0,0.45454545454545453
0.826,0.0,0.2727272727272727
0.78,0.0,0.4444444444444444
0.872,0.0,0.45454545454545453
0.946,0.0,0.36363636363636365
0.7786666666666666,0.0,0.5
0.9693333333333334,0.0,0.4166666666666667
0.8213333333333334,0.0,0.7777777777777778
0.7173333333333334,0.0,0.3333333333333333
0.8033333333333333,0.0,0.36363636363636365
